lat,lon,Marker,Colour,Id de punto,Lgend,Alt. Elip.
37.593188391666700,-6.3554908888888900000,circle1,white,330,,365.7851
37.593201677777800,-6.3554882527777800000,circle1,white,331,,365.8722
37.593201516666700,-6.3554918416666700000,circle1,white,332,,365.8859
37.593194313888900,-6.3554823361111100000,circle1,white,333,,365.7999
37.593188491666700,-6.3554859833333300000,circle1,white,334,,365.7513
37.593185980555600,-6.3554856777777800000,circle1,blue,335,,365.6976
37.593185394444400,-6.3554896833333300000,circle1,white,336,,365.6804
37.593188052777800,-6.3554894361111100000,circle1,white,337,,365.7537
37.593186730555600,-6.3554894472222200000,circle1,white,338,,365.7345
37.593185327777800,-6.3554706916666700000,circle1,blue,339,,365.8654
